loading words...
finished loading 2315 legal targets and 10657 additional legal guesses.
loading words...
finished loading 17723 legal targets and 0 additional legal guesses.
guess 1, score 1, remaining target count 1, ..., guess n (target)
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟨🟨🟨⬜🟨🟩🟨🟨,3,2+6*7=44,🟨🟨🟩🟨🟨🟩🟩🟩,1,7*6+2=44
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟨🟨🟨⬜🟨🟩🟨🟨,3,2+6*7=44
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟨🟨🟨🟨⬜🟩⬜🟨,1,6+6*3=24
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟨🟨🟨🟨⬜🟩🟨🟨,1,6*4+3=27
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟨🟨🟩⬜⬜🟩⬜🟩,1,26+20=46
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟨🟨🟩⬜⬜🟩🟨🟨,2,27+67=94,🟨🟩🟩🟨🟩🟩🟩🟩,1,67+27=94
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟨🟨🟩⬜⬜🟩🟨🟨,2,27+67=94
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟨🟨🟩⬜⬜🟩🟨🟩,2,24+72=96,🟨🟩🟩🟨🟩🟩🟩🟩,1,74+22=96
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟨🟨🟩⬜⬜🟩🟨🟩,2,24+72=96
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟨🟨🟩⬜🟨🟩⬜🟩,1,24+22=46
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟨🟨🟩🟨⬜🟩⬜🟨,4,24+69=93,🟨🟩🟩🟨🟩🟩⬜🟩,1,34+29=63
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟨🟨🟩🟨⬜🟩⬜🟨,4,24+69=93,🟨🟩🟩🟨🟩🟩🟩🟩,1,64+29=93
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟨🟨🟩🟨⬜🟩⬜🟨,4,24+69=93,🟩🟨🟩🟨🟨🟩⬜🟨,1,26+23=49
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟨🟨🟩🟨⬜🟩⬜🟨,4,24+69=93
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟨🟨🟩🟨⬜🟩⬜🟩,2,23+23=46,🟨🟨🟩⬜⬜🟩🟨🟩,1,34+62=96
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟨🟨🟩🟨⬜🟩⬜🟩,2,23+23=46
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟨🟨🟩🟨⬜🟩🟨🟨,1,37+27=64
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟨🟨🟩🟩⬜🟩⬜🟨,1,24+39=63
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟨🟨🟩🟩⬜🟩⬜🟩,2,34+32=66,⬜🟩🟩🟩🟩🟩🟨🟩,1,64+32=96
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟨🟨🟩🟩⬜🟩⬜🟩,2,34+32=66
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟨🟨🟩🟩⬜🟩🟨🟨,1,27+37=64
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟨🟩⬜🟨⬜🟩⬜🟩,1,324/9=36
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟨🟩⬜🟨⬜🟩🟨🟩,1,322/7=46
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟨🟩🟩⬜🟩🟩⬜🟩,1,22+24=46
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟨🟩🟩🟨⬜🟩⬜🟨,1,32+62=94
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟨🟩🟩🟩⬜🟩⬜🟨,2,32+32=64,⬜🟩🟩🟩🟩🟩🟨🟩,1,62+32=94
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟨🟩🟩🟩⬜🟩⬜🟨,2,32+32=64
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟨⬜⬜⬜🟩🟨🟩,1,462/7=66
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟨🟨⬜⬜🟩⬜🟩,1,4*6+2=26
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟨🟨🟨⬜🟩🟨🟨,1,4*6+3=27
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟨🟩⬜⬜🟩⬜🟨,3,40+20=60,🟩⬜🟩🟩🟩🟩🟩⬜,1,49+20=69
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟨🟩⬜⬜🟩⬜🟨,3,40+20=60,🟩🟩🟩🟩⬜🟩🟩⬜,1,40+29=69
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟨🟩⬜⬜🟩⬜🟨,3,40+20=60
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟨🟩⬜⬜🟩⬜🟩,1,46+20=66
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟨🟩⬜⬜🟩🟨🟨,3,40+27=67,🟩⬜🟩🟩🟨🟩🟩⬜,1,47+22=69
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟨🟩⬜⬜🟩🟨🟨,3,40+27=67,🟩🟨🟩🟩🟨🟩🟩🟩,1,47+20=67
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟨🟩⬜⬜🟩🟨🟨,3,40+27=67
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟨🟩⬜⬜🟩🟩🟩,2,47+29=76,🟩🟨🟩🟩🟨🟩🟩🟩,1,49+27=76
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟨🟩⬜⬜🟩🟩🟩,2,47+29=76
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟨🟩⬜🟨🟩⬜🟨,1,44+20=64
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟨🟩⬜🟨🟩⬜🟩,1,44+22=66
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟨🟩⬜🟩🟩⬜🟨,1,40+24=64
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟨🟩⬜🟩🟩🟩🟨,1,46+24=70
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟨🟩🟨⬜🟩⬜🟨,3,40+23=63,🟩⬜🟩🟩🟩🟩🟩⬜,1,46+23=69
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟨🟩🟨⬜🟩⬜🟨,3,40+23=63,🟩🟨🟩🟩🟨🟩🟩🟩,1,43+20=63
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟨🟩🟨⬜🟩⬜🟨,3,40+23=63
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟨🟩🟨⬜🟩⬜🟩,1,43+23=66
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟨🟩🟨⬜🟩🟩🟨,1,46+27=73
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟨🟩🟨🟨🟩🟨🟨,1,44+23=67
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟨🟩🟨🟩🟩🟨🟨,1,43+24=67
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟨🟩🟩🟨🟩🟩🟩,1,44+32=76
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟩⬜⬜⬜🟩🟨🟨,1,420/7=60
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟩🟩⬜⬜🟩🟨🟨,1,42+27=69
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟩🟩⬜🟨🟩⬜🟨,1,42+22=64
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76,🟩🟩🟩⬜🟩🟩⬜🟩,1,42+24=66
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟨,84,42+34=76
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟩,14,126/42=3,⬜🟨🟨⬜🟨⬜🟨⬜,1,6+4*9=42
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟩,14,126/42=3,⬜🟨🟨⬜🟨⬜🟨🟨,1,6*4*3=72
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟩,14,126/42=3,⬜🟨🟨⬜🟨🟨🟨⬜,1,40+22=62
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟩,14,126/42=3,⬜🟨🟨⬜🟩⬜🟨⬜,1,6+9*4=42
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟩,14,126/42=3,⬜🟨🟨⬜🟩⬜🟨🟨,1,6*3*4=72
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟩,14,126/42=3,⬜🟨🟨⬜🟩🟨🟨⬜,1,6+4*4=22
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟩,14,126/42=3,⬜🟨🟨⬜🟩🟨🟨🟨,1,6*3+4=22
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟩,14,126/42=3,⬜🟨🟨🟩🟨⬜🟨⬜,1,644/7=92
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟩,14,126/42=3,⬜🟨🟨🟩🟨⬜🟨🟨,1,434/7=62
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟩,14,126/42=3,⬜🟨🟩⬜🟨⬜🟨🟨,1,4*6*3=72
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟩,14,126/42=3,⬜🟨🟩⬜🟨🟨🟨🟨,1,4+6*3=22
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟩,14,126/42=3,⬜🟨🟩⬜🟩⬜🟨🟨,1,3*6*4=72
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟩,14,126/42=3,⬜🟨🟩⬜🟩🟨🟨🟨,1,3*6+4=22
58-46=12,⬜⬜⬜🟨🟨🟩⬜🟩,14,126/42=3,⬜🟩🟨⬜🟨🟨🟨⬜,1,42+20=62
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜⬜🟨⬜🟩🟩🟨⬜,2,6*7+1=43,🟨🟩🟨🟩🟩🟩🟩🟩,1,7*6+1=43
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜⬜🟨⬜🟩🟩🟨⬜,2,6*7+1=43
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜⬜🟩⬜🟩🟩🟨⬜,2,33+31=64,⬜⬜🟩🟩🟩🟩🟨🟨,1,46+31=77
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜⬜🟩⬜🟩🟩🟨⬜,2,33+31=64
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜⬜🟩🟩⬜🟩⬜⬜,1,47+17=64
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜⬜🟩🟩⬜🟩⬜🟨,2,60+14=74,🟩🟨🟩🟩🟨🟩🟩🟩,1,64+10=74
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜⬜🟩🟩⬜🟩⬜🟨,2,60+14=74
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜⬜🟩🟩⬜🟩⬜🟩,1,46+14=60
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜⬜🟩🟩⬜🟩🟨⬜,4,33+13=46,⬜⬜🟩🟩🟩🟩🟨🟨,1,64+13=77
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜⬜🟩🟩⬜🟩🟨⬜,4,33+13=46,⬜🟩🟩🟩⬜🟩🟨🟨,1,63+14=77
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜⬜🟩🟩⬜🟩🟨⬜,4,33+13=46,🟨⬜🟩🟩⬜🟩🟨🟨,1,46+17=63
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜⬜🟩🟩⬜🟩🟨⬜,4,33+13=46
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜⬜🟩🟩⬜🟩🟨🟨,1,36+10=46
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜⬜🟩🟩⬜🟩🟨🟩,2,43+17=60,🟩🟨🟩🟩🟨🟩🟩🟩,1,47+13=60
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜⬜🟩🟩⬜🟩🟨🟩,2,43+17=60
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜⬜🟩🟩🟩🟩🟨⬜,2,36+11=47,🟨🟨🟩🟩🟩🟩🟨🟨,1,63+11=74
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜⬜🟩🟩🟩🟩🟨⬜,2,36+11=47
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜🟨⬜⬜🟩🟩🟩⬜,4,4*9*1=36,🟨🟩🟨⬜🟩🟩🟩🟩,1,9*4/1=36
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜🟨⬜⬜🟩🟩🟩⬜,4,4*9*1=36,🟨🟩🟨🟩🟩🟩🟩🟩,1,9*4*1=36
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜🟨⬜⬜🟩🟩🟩⬜,4,4*9*1=36,🟩🟩🟩⬜🟩🟩🟩🟩,1,4*9/1=36
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜🟨⬜⬜🟩🟩🟩⬜,4,4*9*1=36
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜🟨🟨⬜🟩🟩⬜⬜,2,7*9+1=64,🟨🟩🟨🟩🟩🟩🟩🟩,1,9*7+1=64
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜🟨🟨⬜🟩🟩⬜⬜,2,7*9+1=64
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜🟨🟩⬜🟩🟩🟨⬜,2,33+61=94,🟨🟩🟩🟨🟩🟩🟩🟩,1,63+31=94
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜🟨🟩⬜🟩🟩🟨⬜,2,33+61=94
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜🟨🟩🟩⬜🟩⬜⬜,1,47+19=66
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜🟨🟩🟩⬜🟩⬜🟩,1,76+14=90
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜🟨🟩🟩⬜🟩🟨⬜,2,36+13=49,🟨🟨🟩🟩⬜🟩🟨🟨,1,44+19=63
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜🟨🟩🟩⬜🟩🟨⬜,2,36+13=49
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜🟩🟩🟩⬜🟩⬜⬜,1,49+17=66
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜🟩🟩🟩⬜🟩🟨⬜,1,49+14=63
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,⬜🟩🟩🟩🟩🟩⬜🟩,1,49+11=60
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟨⬜⬜⬜⬜🟩🟨⬜,1,441/7=63
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟨⬜🟨⬜⬜🟩🟩⬜,3,4*6+7=31,🟨🟨🟩🟨🟨🟩🟩🟩,1,7+6*4=31
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟨⬜🟨⬜⬜🟩🟩⬜,3,4*6+7=31,🟨🟩🟨🟩🟩🟩🟩🟩,1,6*4+7=31
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟨⬜🟨⬜⬜🟩🟩⬜,3,4*6+7=31
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟨⬜🟩⬜⬜🟩🟨⬜,1,31+33=64
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟨⬜🟩🟩⬜🟩⬜⬜,2,44+17=61,🟩🟨🟩🟩🟨🟩🟩🟩,1,47+14=61
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟨⬜🟩🟩⬜🟩⬜⬜,2,44+17=61
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟨⬜🟩🟩⬜🟩🟨⬜,1,61+13=74
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟨🟨⬜⬜⬜🟩⬜⬜,1,414/9=46
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟨🟨⬜⬜⬜🟩🟨⬜,3,316/4=79,🟩🟨🟨🟩🟨🟩⬜🟨,1,369/9=41
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟨🟨⬜⬜⬜🟩🟨⬜,3,316/4=79,🟩🟨🟨🟩🟩🟩⬜🟨,1,364/4=91
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟨🟨⬜⬜⬜🟩🟨⬜,3,316/4=79
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟨🟨⬜⬜⬜🟩🟩⬜,4,4*1*9=36,🟨⬜🟩🟩🟨🟩🟩🟩,1,9/1*4=36
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟨🟨⬜⬜⬜🟩🟩⬜,4,4*1*9=36,🟨🟩🟩🟩🟨🟩🟩🟩,1,9*1*4=36
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟨🟨⬜⬜⬜🟩🟩⬜,4,4*1*9=36,🟩⬜🟩🟩🟩🟩🟩🟩,1,4/1*9=36
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟨🟨⬜⬜⬜🟩🟩⬜,4,4*1*9=36
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟨🟨🟩⬜⬜🟩🟨⬜,2,31+63=94,🟨🟩🟩🟨🟩🟩🟩🟩,1,61+33=94
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟨🟨🟩⬜⬜🟩🟨⬜,2,31+63=94
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟨🟨🟩🟩⬜🟩⬜🟩,1,41+19=60
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟩⬜⬜⬜⬜🟩⬜⬜,1,176/4=44
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟩⬜⬜⬜⬜🟩⬜🟩,1,160/4=40
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟩⬜⬜⬜⬜🟩🟩⬜,2,136/4=34,🟩⬜🟨🟩🟩🟩🟩🟨,1,144/4=36
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟩⬜⬜⬜⬜🟩🟩⬜,2,136/4=34
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟩⬜⬜🟨⬜🟩⬜⬜,1,164/4=41
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟩⬜🟨⬜⬜🟩🟨⬜,1,1+6*7=43
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟩⬜🟩⬜⬜🟩⬜🟨,2,10+64=74,🟩🟨🟩🟩🟨🟩🟩🟩,1,14+60=74
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟩⬜🟩⬜⬜🟩⬜🟨,2,10+64=74
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟩⬜🟩⬜⬜🟩🟨⬜,3,13+33=46,🟩⬜🟩⬜🟩🟩🟨🟨,1,14+63=77
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟩⬜🟩⬜⬜🟩🟨⬜,3,13+33=46,🟩🟩🟩⬜⬜🟩🟨🟨,1,13+64=77
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟩⬜🟩⬜⬜🟩🟨⬜,3,13+33=46
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟩⬜🟩⬜⬜🟩🟨🟨,1,16+30=46
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟩⬜🟩⬜🟩🟩🟨⬜,2,13+61=74,🟩🟨🟩🟨🟩🟩🟨🟨,1,16+31=47
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟩⬜🟩⬜🟩🟩🟨⬜,2,13+61=74
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟩⬜🟩🟨⬜🟩🟨⬜,1,11+63=74
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟩⬜🟩🟩⬜🟩🟩🟩,1,16+14=30
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟩🟨⬜⬜⬜🟩🟩⬜,2,1*4*9=36,🟩🟩🟨🟩🟨🟩🟩🟩,1,1*9*4=36
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟩🟨⬜⬜⬜🟩🟩⬜,2,1*4*9=36
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟩🟨🟨⬜⬜🟩⬜⬜,2,1+7*9=64,🟩🟩🟨🟩🟨🟩🟩🟩,1,1+9*7=64
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟩🟨🟨⬜⬜🟩⬜⬜,2,1+7*9=64
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟩🟨🟩⬜⬜🟩⬜🟩,1,16+74=90
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟩🟨🟩⬜⬜🟩🟨⬜,1,16+33=49
58-46=12,⬜⬜⬜🟨🟨🟩🟨⬜,74,19+11=30,🟩🟩⬜⬜⬜🟩⬜⬜,1,196/4=49
58-46=12,⬜⬜⬜🟨🟨🟩🟨🟨,57,147/3=49,🟨⬜🟨⬜⬜🟩🟩⬜,1,26+21=47
58-46=12,⬜⬜⬜🟨🟨🟩🟨🟨,57,147/3=49,🟨⬜🟨⬜⬜🟩🟩🟨,2,27+19=46,🟩🟨🟩🟩🟨🟩🟩🟩,1,29+17=46
58-46=12,⬜⬜⬜🟨🟨🟩🟨🟨,57,147/3=49,🟨⬜🟨⬜⬜🟩🟩🟨,2,27+19=46
58-46=12,⬜⬜⬜🟨🟨🟩🟨🟨,57,147/3=49,🟨⬜🟨⬜🟨🟩🟩⬜,1,26+17=43
58-46=12,⬜⬜⬜🟨🟨🟩🟨🟨,57,147/3=49,🟨🟨⬜⬜⬜🟩⬜⬜,2,40+21=61,🟩🟨🟩🟩🟨🟩🟩🟩,1,41+20=61
58-46=12,⬜⬜⬜🟨🟨🟩🟨🟨,57,147/3=49,🟨🟨⬜⬜⬜🟩⬜⬜,2,40+21=61
58-46=12,⬜⬜⬜🟨🟨🟩🟨🟨,57,147/3=49,🟨🟨⬜⬜⬜🟩⬜🟨,2,42+19=61,🟩🟨🟩🟩🟨🟩🟩🟩,1,49+12=61
58-46=12,⬜⬜⬜🟨🟨🟩🟨🟨,57,147/3=49,🟨🟨⬜⬜⬜🟩⬜🟨,2,42+19=61
58-46=12,⬜⬜⬜🟨🟨🟩🟨🟨,57,147/3=49,🟨🟨⬜⬜⬜🟩🟨⬜,3,4*6*1=24,🟨🟩🟨🟩🟨🟩🟩🟩,1,6*1*4=24
58-46=12,⬜⬜⬜🟨🟨🟩🟨🟨,57,147/3=49,🟨🟨⬜⬜⬜🟩🟨⬜,3,4*6*1=24,🟨🟩🟨🟩🟩🟩🟩🟩,1,6*4*1=24
58-46=12,⬜⬜⬜🟨🟨🟩🟨🟨,57,147/3=49,🟨🟨⬜⬜⬜🟩🟨⬜,3,4*6*1=24
58-46=12,⬜⬜⬜🟨🟨🟩🟨🟨,57,147/3=49,🟨🟨⬜⬜⬜🟩🟩⬜,1,26+14=40
58-46=12,⬜⬜⬜🟨🟨🟩🟨🟨,57,147/3=49,🟨🟨⬜⬜🟨🟩⬜⬜,3,22+14=36,🟨🟨🟩🟨🟨🟩🟨🟨,1,41+22=63
58-46=12,⬜⬜⬜🟨🟨🟩🟨🟨,57,147/3=49,🟨🟨⬜⬜🟨🟩⬜⬜,3,22+14=36,🟨🟩🟩🟨🟨🟩🟨🟨,1,42+21=63
58-46=12,⬜⬜⬜🟨🟨🟩🟨🟨,57,147/3=49,🟨🟨⬜⬜🟨🟩⬜⬜,3,22+14=36
58-46=12,⬜⬜⬜🟨🟨🟩🟨🟨,57,147/3=49,🟨🟨⬜⬜🟨🟩🟨⬜,1,43+21=64
58-46=12,⬜⬜⬜🟨🟨🟩🟨🟨,57,147/3=49,🟨🟨⬜⬜🟨🟩🟩⬜,1,32+14=46
58-46=12,⬜⬜⬜🟨🟨🟩🟨🟨,57,147/3=49,🟨🟨⬜⬜🟩🟩🟨⬜,1,41+23=64
58-46=12,⬜⬜⬜🟨🟨🟩🟨🟨,57,147/3=49,🟨🟨⬜🟨⬜🟩🟨⬜,1,6/1*4=24
58-46=12,⬜⬜⬜🟨🟨🟩🟨🟨,57,147/3=49,🟨🟨⬜🟩⬜🟩⬜🟨,1,216/9=24
58-46=12,⬜⬜⬜🟨🟨🟩🟨🟨,57,147/3=49,🟨🟨⬜🟩⬜🟩🟨⬜,2,4*6/1=24,🟨🟩🟨🟩🟩🟩🟩🟩,1,6*4/1=24
58-46=12,⬜⬜⬜🟨🟨🟩🟨🟨,57,147/3=49,🟨🟨⬜🟩⬜🟩🟨⬜,2,4*6/1=24
