loading words... finished loading 5839 legal words.
considered guess LINES (2905/5839), target FLIES (1777/5839), score 1099 -> 20
considered guess LINES (2905/5839), target LENIS (2854/5839), score 1099 -> 2
considered guess LINES (2905/5839), target LINES (2906/5839), score 1099 -> 1
worst case for guess LINES: 1099 remaining possibilities
considered guess MOURN (3291/5839), target ABHOR (2/5839), score 1099 -> 918
considered guess MOURN (3291/5839), target ABLER (5/5839), score 1099 -> 1823
considered guess RATOS (4101/5839), target ABLES (6/5839), score 1099 -> 995
considered guess RATOS (4101/5839), target ABORT (11/5839), score 1099 -> 54
considered guess RATOS (4101/5839), target ABOUT (12/5839), score 1099 -> 403
considered guess RATOS (4101/5839), target ACTOR (35/5839), score 1099 -> 38
considered guess RATOS (4101/5839), target ADIOS (40/5839), score 1099 -> 221
considered guess RATOS (4101/5839), target AIRTS (85/5839), score 1099 -> 65
considered guess RATOS (4101/5839), target ALTOS (121/5839), score 1099 -> 12
considered guess RATOS (4101/5839), target BACKS (288/5839), score 1099 -> 379
considered guess RATOS (4101/5839), target BADGE (290/5839), score 1099 -> 631
considered guess RATOS (4101/5839), target BATES (343/5839), score 1099 -> 58
considered guess RATOS (4101/5839), target BEDIM (374/5839), score 1099 -> 379
considered guess RATOS (4101/5839), target DATOS (1217/5839), score 1099 -> 3
considered guess RATOS (4101/5839), target RATOS (4102/5839), score 1099 -> 1
considered guess RATOS (4101/5839), target ROAST (4242/5839), score 1099 -> 2
considered guess RATOS (4101/5839), target ROTAS (4265/5839), score 1099 -> 2
considered guess RATOS (4101/5839), target SORTA (4680/5839), score 1099 -> 1
worst case for guess RATOS: 1099 remaining possibilities
considered guess SHIED (4491/5839), target ABHOR (2/5839), score 1099 -> 1508
considered guess SPUED (4749/5839), target ABHOR (2/5839), score 1099 -> 694
considered guess SPUED (4749/5839), target ABLED (4/5839), score 1099 -> 311
considered guess SPUED (4749/5839), target ABLER (5/5839), score 1099 -> 580
considered guess SPUED (4749/5839), target ABLES (6/5839), score 1099 -> 766
considered guess SPUED (4749/5839), target ABOUT (12/5839), score 1099 -> 1656
considered guess TENDS (4996/5839), target ABLER (5/5839), score 1099 -> 1268
considered guess TRIES (5181/5839), target ABLED (4/5839), score 1099 -> 757
considered guess TRIES (5181/5839), target ABLES (6/5839), score 1099 -> 422
considered guess TRIES (5181/5839), target ABMHO (7/5839), score 1099 -> 334
considered guess TRIES (5181/5839), target ABORT (11/5839), score 1099 -> 865
considered guess TRIES (5181/5839), target ACRES (31/5839), score 1099 -> 311
considered guess TRIES (5181/5839), target AFRIT (60/5839), score 1099 -> 301
considered guess TRIES (5181/5839), target AIRTS (85/5839), score 1099 -> 75
considered guess TRIES (5181/5839), target AMIES (135/5839), score 1099 -> 74
considered guess TRIES (5181/5839), target ARISE (206/5839), score 1099 -> 55
considered guess TRIES (5181/5839), target ASTIR (232/5839), score 1099 -> 39
considered guess TRIES (5181/5839), target BRIES (617/5839), score 1099 -> 12
considered guess TRIES (5181/5839), target BRITS (628/5839), score 1099 -> 23
considered guess TRIES (5181/5839), target RESIT (4182/5839), score 1099 -> 1
considered guess TRIES (5181/5839), target RITES (4230/5839), score 1099 -> 2
considered guess TRIES (5181/5839), target TIRES (5082/5839), score 1099 -> 1
considered guess TRIES (5181/5839), target TRIES (5182/5839), score 1099 -> 1
worst case for guess TRIES: 1099 remaining possibilities
considered guess WAKER (5512/5839), target ABHOR (2/5839), score 1099 -> 577
considered guess WAKER (5512/5839), target ABLER (5/5839), score 1099 -> 113
considered guess WAKER (5512/5839), target ABMHO (7/5839), score 1099 -> 1628
considered guess YETIS (5758/5839), target ABLED (4/5839), score 1099 -> 1325
considered guess COLES (998/5839), target ABLED (4/5839), score 1100 -> 622
considered guess COLES (998/5839), target ABLES (6/5839), score 1100 -> 186
considered guess COLES (998/5839), target ABODE (8/5839), score 1100 -> 805
considered guess COLES (998/5839), target ABRIS (14/5839), score 1100 -> 954
considered guess COLES (998/5839), target ACHES (21/5839), score 1100 -> 234
considered guess COLES (998/5839), target ACOLD (28/5839), score 1100 -> 192
considered guess COLES (998/5839), target ACYLS (37/5839), score 1100 -> 293
considered guess COLES (998/5839), target ADMIT (43/5839), score 1100 -> 391
considered guess COLES (998/5839), target ALECS (92/5839), score 1100 -> 16
considered guess COLES (998/5839), target ALOES (113/5839), score 1100 -> 31
considered guess COLES (998/5839), target BOLES (534/5839), score 1100 -> 23
considered guess COLES (998/5839), target CALOS (737/5839), score 1100 -> 22
considered guess COLES (998/5839), target CLOSE (956/5839), score 1100 -> 2
considered guess COLES (998/5839), target COLES (999/5839), score 1100 -> 1
considered guess COLES (998/5839), target ESCOT (1578/5839), score 1100 -> 13
worst case for guess COLES: 1100 remaining possibilities
considered guess FOALS (1814/5839), target ABHOR (2/5839), score 1100 -> 808
considered guess FOALS (1814/5839), target ABIDE (3/5839), score 1100 -> 1271
considered guess GYRUS (2226/5839), target ABHOR (2/5839), score 1100 -> 1655
considered guess LIRAS (2918/5839), target ABLER (5/5839), score 1100 -> 350
considered guess LIRAS (2918/5839), target ABLES (6/5839), score 1100 -> 480
considered guess LIRAS (2918/5839), target ABMHO (7/5839), score 1100 -> 1118
considered guess MOTES (3280/5839), target ABLED (4/5839), score 1100 -> 963
considered guess MOTES (3280/5839), target ABLES (6/5839), score 1100 -> 588
considered guess MOTES (3280/5839), target ABMHO (7/5839), score 1100 -> 802
considered guess MOTES (3280/5839), target ABUTS (16/5839), score 1100 -> 964
considered guess MOTES (3280/5839), target ACIDY (23/5839), score 1100 -> 457
considered guess MOTES (3280/5839), target ACMES (25/5839), score 1100 -> 224
considered guess MOTES (3280/5839), target AMENT (130/5839), score 1100 -> 224
considered guess MOTES (3280/5839), target ANTES (175/5839), score 1100 -> 147
considered guess MOTES (3280/5839), target ATOMS (233/5839), score 1100 -> 20
considered guess MOTES (3280/5839), target BESOM (403/5839), score 1100 -> 26
considered guess MOTES (3280/5839), target COMES (1009/5839), score 1100 -> 16
considered guess MOTES (3280/5839), target COMET (1010/5839), score 1100 -> 20
considered guess MOTES (3280/5839), target COTES (1054/5839), score 1100 -> 18
considered guess MOTES (3280/5839), target MOSTE (3279/5839), score 1100 -> 1
considered guess MOTES (3280/5839), target MOTES (3281/5839), score 1100 -> 1
considered guess MOTES (3280/5839), target SMOTE (4634/5839), score 1100 -> 1
considered guess MOTES (3280/5839), target TOMES (5108/5839), score 1100 -> 1
worst case for guess MOTES: 1100 remaining possibilities
considered guess TWIER (5253/5839), target ABHOR (2/5839), score 1100 -> 660
considered guess TWIER (5253/5839), target ABIDE (3/5839), score 1100 -> 761
considered guess TWIER (5253/5839), target ABLER (5/5839), score 1100 -> 188
considered guess TWIER (5253/5839), target ABMHO (7/5839), score 1100 -> 732
considered guess TWIER (5253/5839), target ABODE (8/5839), score 1100 -> 1680
considered guess ALMES (109/5839), target ABLES (6/5839), score 1101 -> 17
considered guess ALMES (109/5839), target ABMHO (7/5839), score 1101 -> 314
considered guess ALMES (109/5839), target ABUSE (15/5839), score 1101 -> 460
considered guess ALMES (109/5839), target ABYES (17/5839), score 1101 -> 42
considered guess ALMES (109/5839), target ACMES (25/5839), score 1101 -> 3
considered guess ALMES (109/5839), target AISLE (86/5839), score 1101 -> 62
considered guess ALMES (109/5839), target ALMES (110/5839), score 1101 -> 1
considered guess ALMES (109/5839), target AMENS (129/5839), score 1101 -> 51
considered guess ALMES (109/5839), target BACON (289/5839), score 1101 -> 1075
considered guess ALMES (109/5839), target BADGE (290/5839), score 1101 -> 970
considered guess ALMES (109/5839), target BALMY (310/5839), score 1101 -> 302
considered guess ALMES (109/5839), target BIGHT (421/5839), score 1101 -> 390
considered guess ALMES (109/5839), target EMAIL (1538/5839), score 1101 -> 44
considered guess ALMES (109/5839), target LAMES (2780/5839), score 1101 -> 1
considered guess ALMES (109/5839), target MALES (3075/5839), score 1101 -> 1
considered guess ALMES (109/5839), target MEALS (3137/5839), score 1101 -> 1
worst case for guess ALMES: 1101 remaining possibilities
considered guess BALER (304/5839), target ACERB (19/5839), score 1101 -> 24
considered guess BALER (304/5839), target ACHED (20/5839), score 1101 -> 700
considered guess BALER (304/5839), target ACIDS (22/5839), score 1101 -> 1330
considered guess CAPES (760/5839), target ABIDE (3/5839), score 1101 -> 799
considered guess CAPES (760/5839), target ABLED (4/5839), score 1101 -> 921
considered guess CAPES (760/5839), target ABLES (6/5839), score 1101 -> 223
considered guess CAPES (760/5839), target ABUSE (15/5839), score 1101 -> 248
considered guess CAPES (760/5839), target ACHES (21/5839), score 1101 -> 24
considered guess CAPES (760/5839), target ALECS (92/5839), score 1101 -> 36
considered guess CAPES (760/5839), target BADLY (291/5839), score 1101 -> 917
considered guess CAPES (760/5839), target BAGEL (292/5839), score 1101 -> 665
considered guess CAPES (760/5839), target BAKES (301/5839), score 1101 -> 172
considered guess CAPES (760/5839), target BECAP (372/5839), score 1101 -> 35
considered guess CAPES (760/5839), target BIGHT (421/5839), score 1101 -> 381
considered guess CAPES (760/5839), target CADES (712/5839), score 1101 -> 19
considered guess CAPES (760/5839), target CAMPS (746/5839), score 1101 -> 16
considered guess CAPES (760/5839), target CAPES (761/5839), score 1101 -> 1
considered guess CAPES (760/5839), target PACES (3605/5839), score 1101 -> 1
considered guess CAPES (760/5839), target SCAPE (4387/5839), score 1101 -> 2
worst case for guess CAPES: 1101 remaining possibilities
considered guess LUCKS (2996/5839), target ABHOR (2/5839), score 1101 -> 1150
considered guess NAPES (3366/5839), target ABIDE (3/5839), score 1101 -> 932
considered guess NAPES (3366/5839), target ABLED (4/5839), score 1101 -> 989
considered guess NAPES (3366/5839), target ABLES (6/5839), score 1101 -> 235
considered guess NAPES (3366/5839), target ABUSE (15/5839), score 1101 -> 336
considered guess NAPES (3366/5839), target ACNES (27/5839), score 1101 -> 24
considered guess NAPES (3366/5839), target AEONS (56/5839), score 1101 -> 47
considered guess NAPES (3366/5839), target ANISE (167/5839), score 1101 -> 36
considered guess NAPES (3366/5839), target ASPEN (228/5839), score 1101 -> 2
considered guess NAPES (3366/5839), target BACKS (288/5839), score 1101 -> 562
considered guess NAPES (3366/5839), target BADLY (291/5839), score 1101 -> 746
considered guess NAPES (3366/5839), target BAKES (301/5839), score 1101 -> 138
considered guess NAPES (3366/5839), target BANES (315/5839), score 1101 -> 17
considered guess NAPES (3366/5839), target BIGHT (421/5839), score 1101 -> 339
considered guess NAPES (3366/5839), target CAPES (761/5839), score 1101 -> 10
considered guess NAPES (3366/5839), target NAPES (3367/5839), score 1101 -> 1
considered guess NAPES (3366/5839), target PANES (3634/5839), score 1101 -> 1
considered guess NAPES (3366/5839), target PEANS (3694/5839), score 1101 -> 1
considered guess NAPES (3366/5839), target SNEAP (4646/5839), score 1101 -> 2
worst case for guess NAPES: 1101 remaining possibilities
considered guess WHIST (5601/5839), target ABHOR (2/5839), score 1101 -> 2068
considered guess ABRIS (13/5839), target BAIRN (295/5839), score 1102 -> 12
considered guess ABRIS (13/5839), target BAITH (296/5839), score 1102 -> 264
considered guess ABRIS (13/5839), target BEFOG (376/5839), score 1102 -> 1332
considered guess DEWAX (1292/5839), target ABHOR (2/5839), score 1102 -> 2049
considered guess ORLES (3564/5839), target ABHOR (2/5839), score 1102 -> 1056
considered guess ORLES (3564/5839), target ABIDE (3/5839), score 1102 -> 1021
considered guess ORLES (3564/5839), target ABLED (4/5839), score 1102 -> 366
considered guess ORLES (3564/5839), target ABLER (5/5839), score 1102 -> 277
considered guess ORLES (3564/5839), target ABLES (6/5839), score 1102 -> 43
considered guess ORLES (3564/5839), target ABUTS (16/5839), score 1102 -> 648
considered guess ORLES (3564/5839), target ACIDY (23/5839), score 1102 -> 294
considered guess ORLES (3564/5839), target ADORE (47/5839), score 1102 -> 325
considered guess ORLES (3564/5839), target AEONS (56/5839), score 1102 -> 559
considered guess ORLES (3564/5839), target ALOES (113/5839), score 1102 -> 38
considered guess ORLES (3564/5839), target ARLES (207/5839), score 1102 -> 2
considered guess ORLES (3564/5839), target AROSE (211/5839), score 1102 -> 51
considered guess ORLES (3564/5839), target BOLES (534/5839), score 1102 -> 18
considered guess ORLES (3564/5839), target CEORL (814/5839), score 1102 -> 34
considered guess ORLES (3564/5839), target LORES (2965/5839), score 1102 -> 1
considered guess ORLES (3564/5839), target LOSER (2967/5839), score 1102 -> 2
considered guess ORLES (3564/5839), target ORLES (3565/5839), score 1102 -> 1
considered guess ORLES (3564/5839), target ROLES (4253/5839), score 1102 -> 1
worst case for guess ORLES: 1102 remaining possibilities
considered guess SIRED (4552/5839), target ABHOR (2/5839), score 1102 -> 1271
considered guess WEIRS (5563/5839), target ABHOR (2/5839), score 1102 -> 1260
considered guess CURES (1160/5839), target ABLED (4/5839), score 1103 -> 959
considered guess CURES (1160/5839), target ABLES (6/5839), score 1103 -> 598
considered guess CURES (1160/5839), target ABMHO (7/5839), score 1103 -> 424
considered guess CURES (1160/5839), target ABUSE (15/5839), score 1103 -> 176
considered guess CURES (1160/5839), target ACHES (21/5839), score 1103 -> 228
considered guess CURES (1160/5839), target ACORN (29/5839), score 1103 -> 764
considered guess CURES (1160/5839), target ACRES (31/5839), score 1103 -> 16
considered guess CURES (1160/5839), target AGERS (63/5839), score 1103 -> 307
considered guess CURES (1160/5839), target APRES (189/5839), score 1103 -> 148
considered guess CURES (1160/5839), target ARCUS (194/5839), score 1103 -> 18
considered guess CURES (1160/5839), target AURES (247/5839), score 1103 -> 17
considered guess CURES (1160/5839), target BURSE (693/5839), score 1103 -> 24
considered guess CURES (1160/5839), target CRUSE (1134/5839), score 1103 -> 2
considered guess CURES (1160/5839), target CURES (1161/5839), score 1103 -> 1
considered guess CURES (1160/5839), target CURSE (1170/5839), score 1103 -> 1
considered guess CURES (1160/5839), target DRUSE (1460/5839), score 1103 -> 17
considered guess CURES (1160/5839), target ECRUS (1521/5839), score 1103 -> 1
worst case for guess CURES: 1103 remaining possibilities
considered guess FIRST (1734/5839), target ABHOR (2/5839), score 1103 -> 1854
considered guess LOCHS (2940/5839), target ABHOR (2/5839), score 1103 -> 706
considered guess LOCHS (2940/5839), target ABIDE (3/5839), score 1103 -> 878
considered guess LOCHS (2940/5839), target ABLED (4/5839), score 1103 -> 1406
considered guess MACES (3047/5839), target ABIDE (3/5839), score 1103 -> 867
considered guess MACES (3047/5839), target ABLED (4/5839), score 1103 -> 885
considered guess MACES (3047/5839), target ABLES (6/5839), score 1103 -> 212
considered guess MACES (3047/5839), target ABUSE (15/5839), score 1103 -> 270
considered guess MACES (3047/5839), target ACHES (21/5839), score 1103 -> 23
considered guess MACES (3047/5839), target ACMES (25/5839), score 1103 -> 1
considered guess MACES (3047/5839), target ALECS (92/5839), score 1103 -> 22
considered guess MACES (3047/5839), target AMICE (131/5839), score 1103 -> 23
considered guess MACES (3047/5839), target BACKS (288/5839), score 1103 -> 169
considered guess MACES (3047/5839), target BACON (289/5839), score 1103 -> 632
considered guess MACES (3047/5839), target BADLY (291/5839), score 1103 -> 908
considered guess MACES (3047/5839), target BIGHT (421/5839), score 1103 -> 389
considered guess MACES (3047/5839), target CADES (712/5839), score 1103 -> 23
considered guess MACES (3047/5839), target CAMES (742/5839), score 1103 -> 1
considered guess MACES (3047/5839), target DACES (1193/5839), score 1103 -> 19
considered guess MACES (3047/5839), target MACES (3048/5839), score 1103 -> 1
worst case for guess MACES: 1103 remaining possibilities
considered guess PACES (3604/5839), target ABIDE (3/5839), score 1103 -> 810
considered guess PACES (3604/5839), target ABLED (4/5839), score 1103 -> 916
considered guess PACES (3604/5839), target ABLES (6/5839), score 1103 -> 209
considered guess PACES (3604/5839), target ABUSE (15/5839), score 1103 -> 252
considered guess PACES (3604/5839), target ACHES (21/5839), score 1103 -> 26
considered guess PACES (3604/5839), target ALECS (92/5839), score 1103 -> 30
considered guess PACES (3604/5839), target ASPIC (230/5839), score 1103 -> 37
considered guess PACES (3604/5839), target BACKS (288/5839), score 1103 -> 175
considered guess PACES (3604/5839), target BACON (289/5839), score 1103 -> 659
considered guess PACES (3604/5839), target BADLY (291/5839), score 1103 -> 915
considered guess PACES (3604/5839), target BIGHT (421/5839), score 1103 -> 381
considered guess PACES (3604/5839), target CADES (712/5839), score 1103 -> 18
considered guess PACES (3604/5839), target CAPES (761/5839), score 1103 -> 1
considered guess PACES (3604/5839), target DACES (1193/5839), score 1103 -> 19
considered guess PACES (3604/5839), target PACES (3605/5839), score 1103 -> 1
considered guess PACES (3604/5839), target SCAPE (4387/5839), score 1103 -> 2
worst case for guess PACES: 1103 remaining possibilities
considered guess RIPES (4226/5839), target ABIDE (3/5839), score 1103 -> 959
considered guess RIPES (4226/5839), target ABLED (4/5839), score 1103 -> 798
considered guess RIPES (4226/5839), target ABLES (6/5839), score 1103 -> 431
considered guess RIPES (4226/5839), target ABMHO (7/5839), score 1103 -> 401
considered guess RIPES (4226/5839), target ABRIS (14/5839), score 1103 -> 372
considered guess RIPES (4226/5839), target ACRES (31/5839), score 1103 -> 231
considered guess RIPES (4226/5839), target AFIRE (57/5839), score 1103 -> 288
considered guess RIPES (4226/5839), target AIDES (78/5839), score 1103 -> 115
considered guess RIPES (4226/5839), target APERS (181/5839), score 1103 -> 42
considered guess RIPES (4226/5839), target APRES (189/5839), score 1103 -> 33
considered guess RIPES (4226/5839), target ARISE (206/5839), score 1103 -> 46
considered guess RIPES (4226/5839), target CIRES (906/5839), score 1103 -> 17
considered guess RIPES (4226/5839), target PERIS (3723/5839), score 1103 -> 2
considered guess RIPES (4226/5839), target PIERS (3753/5839), score 1103 -> 2
considered guess RIPES (4226/5839), target PRISE (3924/5839), score 1103 -> 3
considered guess RIPES (4226/5839), target RAPES (4091/5839), score 1103 -> 13
considered guess RIPES (4226/5839), target RIPES (4227/5839), score 1103 -> 1
worst case for guess RIPES: 1103 remaining possibilities
considered guess SILEX (4543/5839), target ABHOR (2/5839), score 1103 -> 563
considered guess SILEX (4543/5839), target ABLED (4/5839), score 1103 -> 216
considered guess SILEX (4543/5839), target ABLES (6/5839), score 1103 -> 189
considered guess SILEX (4543/5839), target ABODE (8/5839), score 1103 -> 1605
considered guess WORST (5687/5839), target ABIDE (3/5839), score 1103 -> 765
considered guess WORST (5687/5839), target ABLER (5/5839), score 1103 -> 1734
considered guess AIDES (77/5839), target ACIDS (22/5839), score 1104 -> 37
considered guess AIDES (77/5839), target ADZES (54/5839), score 1104 -> 18
considered guess AIDES (77/5839), target AIDER (77/5839), score 1104 -> 7
considered guess AIDES (77/5839), target AIDES (78/5839), score 1104 -> 1
considered guess AIDES (77/5839), target ASIDE (223/5839), score 1104 -> 2
considered guess AIDES (77/5839), target BACON (289/5839), score 1104 -> 1035
considered guess AIDES (77/5839), target BAIRN (295/5839), score 1104 -> 1055
considered guess AIDES (77/5839), target BAIZE (298/5839), score 1104 -> 361
considered guess AIDES (77/5839), target BLOCK (493/5839), score 1104 -> 273
considered guess AIDES (77/5839), target DAISY (1198/5839), score 1104 -> 25
worst case for guess AIDES: 1104 remaining possibilities
considered guess BRACT (583/5839), target ABORT (11/5839), score 1104 -> 5
considered guess BRACT (583/5839), target ABOUT (12/5839), score 1104 -> 163
considered guess BRACT (583/5839), target ACERB (19/5839), score 1104 -> 15
considered guess BRACT (583/5839), target ADEPT (38/5839), score 1104 -> 559
considered guess BRACT (583/5839), target ADIEU (39/5839), score 1104 -> 1801
considered guess LEADS (2827/5839), target ABLED (4/5839), score 1104 -> 40
considered guess LEADS (2827/5839), target ABLER (5/5839), score 1104 -> 442
considered guess LEADS (2827/5839), target ABLES (6/5839), score 1104 -> 79
considered guess LEADS (2827/5839), target ABOIL (10/5839), score 1104 -> 1076
considered guess LEADS (2827/5839), target ABRIS (14/5839), score 1104 -> 1021
considered guess LEADS (2827/5839), target ACIDS (22/5839), score 1104 -> 196
considered guess LEADS (2827/5839), target BALDS (302/5839), score 1104 -> 33
considered guess LEADS (2827/5839), target BEACH (356/5839), score 1104 -> 278
considered guess LEADS (2827/5839), target BEADS (357/5839), score 1104 -> 13
considered guess LEADS (2827/5839), target BEADY (358/5839), score 1104 -> 77
considered guess LEADS (2827/5839), target BEFIT (375/5839), score 1104 -> 551
considered guess LEADS (2827/5839), target BIGHT (421/5839), score 1104 -> 398
considered guess LEADS (2827/5839), target CLADS (912/5839), score 1104 -> 22
considered guess LEADS (2827/5839), target DALES (1199/5839), score 1104 -> 2
considered guess LEADS (2827/5839), target DEALS (1232/5839), score 1104 -> 1
considered guess LEADS (2827/5839), target LADES (2762/5839), score 1104 -> 1
considered guess LEADS (2827/5839), target LEADS (2828/5839), score 1104 -> 1
worst case for guess LEADS: 1104 remaining possibilities
considered guess TYRES (5272/5839), target ABLED (4/5839), score 1104 -> 872
considered guess TYRES (5272/5839), target ABLER (5/5839), score 1104 -> 1010
considered guess TYRES (5272/5839), target ABLES (6/5839), score 1104 -> 485
considered guess TYRES (5272/5839), target ABMHO (7/5839), score 1104 -> 445
considered guess TYRES (5272/5839), target ABORT (11/5839), score 1104 -> 883
considered guess TYRES (5272/5839), target ABYES (17/5839), score 1104 -> 204
considered guess TYRES (5272/5839), target ACRES (31/5839), score 1104 -> 90
considered guess TYRES (5272/5839), target ALERT (95/5839), score 1104 -> 289
considered guess TYRES (5272/5839), target ARTSY (215/5839), score 1104 -> 21
considered guess TYRES (5272/5839), target ASTER (231/5839), score 1104 -> 16
considered guess TYRES (5272/5839), target BYRES (706/5839), score 1104 -> 12
considered guess TYRES (5272/5839), target BYTES (708/5839), score 1104 -> 11
considered guess TYRES (5272/5839), target DYERS (1508/5839), score 1104 -> 22
considered guess TYRES (5272/5839), target TREYS (5174/5839), score 1104 -> 1
considered guess TYRES (5272/5839), target TYERS (5262/5839), score 1104 -> 1
considered guess TYRES (5272/5839), target TYRES (5273/5839), score 1104 -> 1
worst case for guess TYRES: 1104 remaining possibilities
considered guess VEALY (5397/5839), target ABHOR (2/5839), score 1104 -> 1769
considered guess WORLD (5683/5839), target ABHOR (2/5839), score 1104 -> 696
considered guess WORLD (5683/5839), target ABIDE (3/5839), score 1104 -> 1844
considered guess ABYES (16/5839), target ACING (24/5839), score 1105 -> 837
considered guess ABYES (16/5839), target BACON (289/5839), score 1105 -> 1040
considered guess ABYES (16/5839), target BADGE (290/5839), score 1105 -> 299
considered guess ABYES (16/5839), target BARYE (334/5839), score 1105 -> 16
considered guess ABYES (16/5839), target BASED (335/5839), score 1105 -> 19
considered guess ABYES (16/5839), target BIGHT (421/5839), score 1105 -> 1308
considered guess CEDIS (805/5839), target ABHOR (2/5839), score 1105 -> 510
considered guess CEDIS (805/5839), target ABIDE (3/5839), score 1105 -> 278
considered guess CEDIS (805/5839), target ABLED (4/5839), score 1105 -> 951
considered guess CEDIS (805/5839), target ABLER (5/5839), score 1105 -> 1205
considered guess CULTS (1151/5839), target ABOIL (10/5839), score 1105 -> 1323
considered guess OGRES (3512/5839), target ABHOR (2/5839), score 1105 -> 1006
considered guess OGRES (3512/5839), target ABIDE (3/5839), score 1105 -> 1148
considered guess ORALS (3553/5839), target ABHOR (2/5839), score 1105 -> 371
considered guess ORALS (3553/5839), target ABIDE (3/5839), score 1105 -> 1168
considered guess BRAVI (599/5839), target ABHOR (2/5839), score 1106 -> 219
considered guess BRAVI (599/5839), target ABOVE (13/5839), score 1106 -> 115
considered guess BRAVI (599/5839), target ABRIS (14/5839), score 1106 -> 15
considered guess BRAVI (599/5839), target ACHED (20/5839), score 1106 -> 2092
considered guess FIORD (1728/5839), target ABHOR (2/5839), score 1106 -> 907
considered guess FIORD (1728/5839), target ABLED (4/5839), score 1106 -> 763
considered guess FIORD (1728/5839), target ABLER (5/5839), score 1106 -> 1818
considered guess MUTER (3341/5839), target ABHOR (2/5839), score 1106 -> 740
considered guess MUTER (3341/5839), target ABIDE (3/5839), score 1106 -> 1616
considered guess RIMES (4216/5839), target ABIDE (3/5839), score 1106 -> 994
considered guess RIMES (4216/5839), target ABLED (4/5839), score 1106 -> 799
considered guess RIMES (4216/5839), target ABLES (6/5839), score 1106 -> 453
considered guess RIMES (4216/5839), target ABOUT (12/5839), score 1106 -> 380
considered guess RIMES (4216/5839), target ABRIS (14/5839), score 1106 -> 368
considered guess RIMES (4216/5839), target ACMES (25/5839), score 1106 -> 140
considered guess RIMES (4216/5839), target ACRES (31/5839), score 1106 -> 208
considered guess RIMES (4216/5839), target AFIRE (57/5839), score 1106 -> 267
considered guess RIMES (4216/5839), target AIMER (81/5839), score 1106 -> 16
considered guess RIMES (4216/5839), target AMIES (135/5839), score 1106 -> 40
considered guess RIMES (4216/5839), target AMIRS (140/5839), score 1106 -> 37
considered guess RIMES (4216/5839), target ARISE (206/5839), score 1106 -> 30
considered guess RIMES (4216/5839), target DIMES (1318/5839), score 1106 -> 11
considered guess RIMES (4216/5839), target EMIRS (1542/5839), score 1106 -> 1
considered guess RIMES (4216/5839), target MIRES (3217/5839), score 1106 -> 1
considered guess RIMES (4216/5839), target MISER (3224/5839), score 1106 -> 1
considered guess RIMES (4216/5839), target RIMES (4217/5839), score 1106 -> 1
worst case for guess RIMES: 1106 remaining possibilities
considered guess TAKES (4927/5839), target ABIDE (3/5839), score 1106 -> 831
considered guess TAKES (4927/5839), target ABLED (4/5839), score 1106 -> 949
considered guess TAKES (4927/5839), target ABLES (6/5839), score 1106 -> 216
considered guess TAKES (4927/5839), target ABUSE (15/5839), score 1106 -> 316
considered guess TAKES (4927/5839), target ABUTS (16/5839), score 1106 -> 308
considered guess TAKES (4927/5839), target ANTES (175/5839), score 1106 -> 20
considered guess TAKES (4927/5839), target BACON (289/5839), score 1106 -> 829
considered guess TAKES (4927/5839), target BAGEL (292/5839), score 1106 -> 595
considered guess TAKES (4927/5839), target BAKED (299/5839), score 1106 -> 179
considered guess TAKES (4927/5839), target BAKES (301/5839), score 1106 -> 22
considered guess TAKES (4927/5839), target BATES (343/5839), score 1106 -> 20
considered guess TAKES (4927/5839), target BEAST (367/5839), score 1106 -> 37
considered guess TAKES (4927/5839), target BIGLY (422/5839), score 1106 -> 373
considered guess TAKES (4927/5839), target SKATE (4568/5839), score 1106 -> 3
considered guess TAKES (4927/5839), target TAKES (4928/5839), score 1106 -> 1
considered guess TAKES (4927/5839), target TEAKS (4979/5839), score 1106 -> 1
worst case for guess TAKES: 1106 remaining possibilities
considered guess TOMAN (5105/5839), target ABIDE (3/5839), score 1106 -> 1870
considered guess BRUTE (647/5839), target ABIDE (3/5839), score 1107 -> 619
considered guess BRUTE (647/5839), target ABLER (5/5839), score 1107 -> 256
considered guess BRUTE (647/5839), target ABMHO (7/5839), score 1107 -> 1735
considered guess CAPER (759/5839), target ABHOR (2/5839), score 1107 -> 649
considered guess CAPER (759/5839), target ABLER (5/5839), score 1107 -> 147
considered guess CAPER (759/5839), target ABMHO (7/5839), score 1107 -> 1458
considered guess CARNS (777/5839), target ABHOR (2/5839), score 1107 -> 815
considered guess CARNS (777/5839), target ABIDE (3/5839), score 1107 -> 1130
considered guess DINES (1321/5839), target ACIDS (22/5839), score 1107 -> 312
considered guess DINES (1321/5839), target ACNED (26/5839), score 1107 -> 232
considered guess DINES (1321/5839), target ACNES (27/5839), score 1107 -> 162
considered guess DINES (1321/5839), target AIDES (78/5839), score 1107 -> 28
considered guess DINES (1321/5839), target ANISE (167/5839), score 1107 -> 23
considered guess DINES (1321/5839), target BENDS (394/5839), score 1107 -> 39
considered guess DINES (1321/5839), target BINES (438/5839), score 1107 -> 23
considered guess DINES (1321/5839), target CEDIS (806/5839), score 1107 -> 28
considered guess DINES (1321/5839), target DINES (1322/5839), score 1107 -> 1
considered guess DINES (1321/5839), target NIDES (3412/5839), score 1107 -> 1
considered guess DINES (1321/5839), target SNIDE (4649/5839), score 1107 -> 1
worst case for guess DINES: 1107 remaining possibilities
